@relation MultiLabelData_7

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
0.084188,-0.017077,0.004051,-0.050358,0.108098,0.037803,0.096229,-0.019387,0.060592,0.025099,-0.032027,-0.146865,0.075588,-0.145705,0.040887,0.016472,0.159817,0.172505,0.060303,-0.040233,0.033011,0.029468,0.066127,0.107287,0.090136,0.105111,0.061448,0.032684,0.073529,0.084941,-0.216657,-0.013241,-0.186959,0.138428,-0.252867,0.091621,0.026354,0.110711,-0.241068,0.254054,-0.054317,-0.135403,-0.252773,-0.16588,-0.099289,0.201376,-0.171178,-0.058449,-0.060214,0.086888,-0.094085,-0.128203,-0.071288,0.09835,0.000422,0.011004,-0.092765,-0.083378,0.129212,-0.057312,-0.003966,0.123737,-0.062031,0.084778,0.106737,0.122669,0.069289,0.085755,0.051641,0.03668,0.042987,-0.034987,0.013105,-0.049384,-0.000186,0.084249,0.139086,0.078345,-0.062223,0.150831,0.073738,-0.042851,-0.050562,-0.07783,-0.034087,-0.006307,-0.039838,-0.030958,-0.033599,-0.068235,-0.068342,-0.046634,0.016961,-0.039881,0.066171,-0.043624,0.075346,0.073379,-0.039132,-0.06034,-0.052522,-0.011391,0.105941,0,0,1,1,0,0,0,0,0,0,0,1,1,1
0.106588,-0.095593,-0.080415,-0.040431,0.056931,0.119006,0.099364,0.023411,0.101051,0.095928,0.024568,0.023792,0.155663,0.088755,0.059273,0.031259,0.125471,0.062382,-0.066014,0.051751,0.01608,0.123319,0.196434,0.114339,0.093179,-0.021018,0.008761,0.102112,0.060853,-0.098168,-0.058386,-0.010197,0.209323,0.217225,0.203404,0.127098,0.15177,0.148701,0.130828,0.037393,0.050251,0.174504,0.159791,0.011915,0.112509,0.091429,0.10355,0.039801,-0.207232,-0.070379,-0.125249,-0.064385,-0.054429,-0.044527,-0.032041,0.059799,-0.191897,-0.124758,-0.018275,-0.22125,-0.130139,-0.108545,-0.079606,-0.136803,0.04761,0.130305,-0.067098,-0.051285,-0.045028,-0.048568,-0.091882,-0.023138,0.07096,-0.007876,0.001964,-0.002472,-0.041861,-0.154405,-0.132087,-0.030286,-0.028545,-0.044823,-0.04768,-0.071522,-0.008217,-0.036878,-0.044524,-0.062371,-0.058851,-0.04909,-0.04583,-0.051987,0.067917,-0.01894,0.258286,-0.048597,0.081335,0.068958,-0.024308,-0.066961,-0.015828,-0.01339,0.106347,1,1,1,1,1,0,0,0,0,0,0,0,0,1
-0.085967,-0.104563,-0.336281,-0.059032,-0.120714,-0.056886,0.080746,-0.07667,-0.073521,0.116667,-0.039577,0.033594,-0.093181,-0.076071,-0.165034,-0.052967,-0.01558,-0.040092,0.0696,0.074564,-0.197139,0.090742,0.067599,0.045059,0.038602,0.197904,0.128142,0.120801,0.129524,0.105941,0.134739,0.101043,0.120411,0.060964,0.011318,-0.004465,0.113363,-0.03959,0.054318,0.016265,-0.023962,0.139066,0.092707,-0.051793,0.111594,0.055601,0.088289,0.045012,-0.095693,-0.005392,0.013786,-0.015921,-0.021408,-0.020224,0.006708,-0.022336,0.000322,0.003766,-0.097727,-0.059341,-0.105995,0.043798,-0.062448,0.283686,-0.006354,-0.090631,-0.03477,-0.028722,-0.190479,-0.215274,-0.013533,0.188903,0.06521,-0.05147,-0.035804,0.072192,-0.041506,-0.065696,-0.170535,-0.059859,-0.073217,0.036459,-0.11032,-0.037079,0.085997,-0.004966,0.043294,0.18772,0.136251,0.103049,0.109268,0.043283,-0.115915,0.055616,-0.112063,-0.02021,-0.0865,-0.104633,-0.041141,0.066375,-0.118725,-0.049187,0.036005,0,0,1,1,0,0,0,0,0,0,0,1,1,1
-0.079419,-0.087586,-0.130808,0.083656,-0.110666,-0.02729,-0.003734,-0.144251,-0.109991,0.049802,0.004242,-0.049703,-0.107125,0.044344,-0.210137,0.080005,-0.105155,0.109451,0.042866,0.130808,-0.001262,0.131926,0.031823,0.10667,0.073237,0.087155,0.135886,0.041142,0.118458,-0.096854,0.189286,0.070995,0.002785,0.043313,-0.012625,0.049873,0.027401,0.008145,-0.012147,-0.165575,-0.071302,0.046082,-0.063289,-0.081645,0.025472,-0.083948,-0.061382,0.185074,-0.078874,-0.032435,-0.011016,-0.029022,-0.036117,-0.076777,0.03881,-0.022294,0.189351,0.2427,-0.020046,0.01789,-0.005996,-0.05661,0.101662,-0.068156,-0.100629,0.035922,0.031756,-0.011629,-0.049507,0.068497,0.004025,-0.034712,-0.369855,-0.061475,0.073354,-0.198796,-0.283675,0.075611,0.016571,-0.097786,-0.034551,0.041899,-0.078474,-0.047579,-0.019016,-0.003613,-0.069396,0.070334,-0.015461,0.189045,0.151324,0.099918,-0.058571,0.089763,-0.094042,-0.098633,-0.014884,-0.059558,-0.033168,0.093748,-0.09073,-0.0458,0.058023,0,0,1,1,0,0,0,0,0,0,0,1,1,1
0.081692,-0.172692,-0.193687,-0.122972,0.050437,-0.012507,0.099695,0.062157,0.078299,0.082591,0.036385,0.039905,0.096863,0.028174,0.001776,0.046994,0.08985,0.166832,-0.080216,-0.044223,-0.013476,0.045321,0.147164,0.138214,0.034348,-0.024469,-0.03262,0.096524,0.000584,-0.112358,-0.094943,-0.000347,0.275589,0.208351,0.150852,0.10598,0.123755,0.113511,0.111368,-0.018578,0.004221,0.136227,0.081349,-0.030785,0.061583,-0.00789,-0.008025,0.056326,-0.128398,0.022743,-0.031858,-0.012584,0.017115,-0.152708,-0.070997,0.016512,-0.079188,-0.04182,-0.00683,-0.290659,-0.090288,-0.056053,-0.045763,-0.048915,-0.009577,-0.067385,-0.114551,-0.091365,0.025317,-0.035828,-0.004354,0.063382,0.050848,0.049491,0.04295,-0.096107,0.037427,-0.04875,0.002169,-0.145013,0.089105,-0.009601,-0.175683,0.089467,-0.206582,-0.194156,0.014609,0.06569,0.082681,0.099204,0.088088,0.065829,0.081204,0.06024,0.11664,0.085107,-0.138666,-0.136322,0.090199,0.066772,-0.183674,0.113379,-0.020635,0,0,1,1,0,0,0,1,1,0,0,0,0,0
0.154606,0.078981,0.169069,0.276572,0.238921,0.178648,0.084033,0.165189,0.055215,0.009915,0.158586,0.083161,-0.00523,0.132171,0.220917,0.205134,0.175006,0.051599,-0.003281,-0.141839,-0.00654,0.07476,0.026623,0.032272,-0.140768,-0.229717,-0.170088,-0.174718,-0.172064,-0.172972,-0.158414,-0.169521,-0.006853,-0.023503,-0.040409,-0.057063,-0.098228,-0.02053,-0.02637,-0.085731,-0.083296,-0.076225,-0.156039,-0.002597,0.005488,-0.149876,-0.052881,-0.078121,-0.017261,-0.06926,-0.032902,-0.018762,-0.006198,-0.011924,-0.001082,-0.001656,-0.038534,-0.0115,-0.080305,0.018886,0.015329,-0.086121,0.052955,0.018456,-0.090793,-0.143152,-0.086336,0.023815,0.164148,-0.046644,0.107678,0.079928,0.077433,0.02983,0.176397,0.063149,0.05434,0.113837,0.026477,-0.016043,-0.029996,-0.014195,0.036857,-0.0316,-0.010462,0.049687,-0.026316,-0.041009,-0.018225,-0.046099,-0.035528,-0.003231,0.008502,-0.025395,-0.024656,-0.030195,-0.031039,0.043195,0.055264,-0.034691,-0.0139,-0.0018,0.096064,0,0,0,0,1,1,1,1,1,0,0,1,1,0
-0.003134,-0.072304,-0.003076,0.017669,0.117389,0.056155,0.161289,0.055153,0.128972,0.078468,0.02421,0.013097,0.094993,0.198118,0.172869,0.032207,0.068266,0.119952,-0.25431,-0.249522,-0.196543,-0.145648,-0.035035,0.05789,0.099458,0.127801,0.112613,0.09692,0.066786,0.05617,0.057583,-0.008543,-0.02053,-0.01036,0.028013,0.116751,0.152192,0.072074,0.02173,0.023145,0.061392,0.135228,0.134461,0.002654,0.005071,-0.018372,0.004718,0.085103,-0.004826,-0.084845,-0.109469,-0.106696,-0.14141,0.16706,-0.060696,-0.086545,-0.077557,-0.148678,0.055785,0.012963,-0.057659,-0.064476,0.063343,-0.042535,0.037034,-0.05981,0.092936,0.074759,-0.04441,-0.117092,-0.080738,-0.088149,0.066548,0.042369,0.069054,0.125856,0.175527,0.013355,-0.008476,-0.053125,-0.113455,-0.142967,-0.016226,0.010236,0.175575,0.174179,-0.0647,0.044704,-0.039499,0.091983,0.100682,-0.046882,-0.095794,0.158872,0.083717,-0.013467,-0.116125,0.023644,0.127405,-0.101417,-0.134436,-0.114668,0.053946,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.121337,-0.030635,0.119652,0.083488,0.131304,0.127359,0.082607,0.001616,0.126304,0.060028,0.00123,0.152233,-0.033547,0.152252,-0.010576,0.003091,0.12194,-0.004384,-0.053931,-0.107085,0.035564,0.04445,0.131864,0.214889,0.136704,0.102857,0.12554,0.118756,0.206104,0.134435,-0.028565,-0.0527,-0.015464,-0.098831,-0.086971,-0.0101,0.007594,0.006676,0.035301,-0.095626,0.01887,0.075832,0.054683,-0.048177,0.117723,0.054452,0.029944,0.060175,-0.152692,0.002769,-0.118145,-0.155839,-0.132978,-0.047198,-0.156258,-0.262285,-0.125214,0.030497,0.06875,-0.040059,-0.025356,-0.086136,0.080434,0.347832,-0.115188,0.006682,0.010509,-0.10015,0.200313,-0.072553,0.105456,0.155244,0.068189,0.032939,-0.163913,-0.018689,-0.127202,-0.218579,-0.074424,-0.002218,-0.0163,0.016279,0.018142,-0.061744,-0.011582,-0.007735,-0.028991,-0.047353,-0.034091,-0.033855,-0.024984,-0.008371,-0.00625,0.004278,-0.038217,-0.031151,0.024058,0.013225,-0.016543,-0.03841,-0.021458,0.006766,0.138643,0,0,0,1,1,0,0,1,1,0,0,0,0,0
-0.150678,-0.101094,0.148232,0.137304,0.140489,-0.040786,-0.039082,-0.159548,-0.241219,-0.085,-0.023729,0.153085,0.198847,0.15534,-0.009734,-0.033956,-0.093685,-0.130817,-0.164159,-0.161819,0.032582,0.019306,0.039527,0.050588,0.076247,0.072781,0.00717,0.100196,0.038538,-0.041643,-0.134011,-0.01659,-0.138608,0.160557,0.227366,0.066445,-0.072322,-0.177581,0.068113,0.163271,0.138342,0.019323,-0.099553,-0.079221,0.026553,0.043921,0.000355,0.026151,0.070386,0.000316,0.020985,0.030134,0.016138,0.048641,0.013632,0.037009,0.0028,0.036732,-0.053026,-0.08016,-0.008387,-0.019865,-0.03131,-0.045675,0.059537,0.028315,0.145927,0.185447,-0.085498,-0.049641,-0.073322,-0.049825,0.041226,0.055502,-0.102577,-0.030064,-0.02239,-0.078259,-0.042581,0.055395,-0.085543,-0.113666,-0.00734,-0.016157,0.13468,0.283488,-0.047642,-0.011974,-0.025984,0.078436,0.156217,0.01627,-0.100059,-0.073437,-0.097183,-0.091233,0.029095,0.217109,-0.052208,-0.10144,0.059301,-0.084083,-0.020323,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.006193,0.07136,0.01833,-0.138776,-0.107529,-0.258224,-0.112217,0.013626,-0.097158,-0.08454,-0.094404,0.058872,-0.210312,-0.004695,-0.096758,-0.040807,-0.043431,0.018384,0.164066,0.02153,-0.034308,0.0118,-0.206273,-0.102671,-0.109553,-0.099303,0.170166,0.045113,-0.160924,0.095964,0.039165,0.028063,0.018639,-0.03223,-0.087123,-0.075531,-0.025295,-0.004926,-0.022588,-0.107161,-0.108401,-0.086679,0.013673,-0.031186,0.005467,-0.056474,-0.008851,0.088963,-0.047194,0.023583,0.053932,0.043256,0.047171,-0.07251,0.117882,0.007149,0.015651,0.014054,-0.013606,0.214746,0.227771,0.213541,0.154513,-0.037166,-0.091656,-0.000183,0.095615,0.071385,0.172914,0.042881,0.090402,0.060022,0.055386,-0.10161,-0.142354,-0.122595,-0.053373,-0.069332,-0.052467,-0.064504,-0.07981,-0.094852,0.171841,-0.011939,0.00787,0.039809,-0.076315,-0.067772,0.054124,-0.100471,0.025911,0.206052,-0.019339,0.273376,-0.071934,-0.00284,-0.077121,-0.076766,-0.031551,-0.044623,0.162209,-0.064405,0.005387,0,0,0,0,0,0,0,1,1,0,0,0,0,0
