@relation MultiLabelData_4

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
-0.03697,0.019671,-0.126036,0.033184,-0.055049,0.073519,0.075167,0.107947,0.024625,0.046874,-0.137267,-0.015862,-0.05927,0.003638,-0.066434,0.028661,0.021756,0.077075,0.096549,0.161633,-0.020707,-0.043672,0.083583,0.046267,0.175882,0.070821,0.110942,0.051598,-0.028843,0.082253,0.203193,0.051868,-0.049705,-0.038892,-0.023457,0.196501,-0.067179,-0.246334,-0.013673,0.071998,-0.050645,-0.091046,-0.215341,0.045726,-0.173847,-0.175327,-0.168311,-0.112529,-0.037498,-0.003184,-0.013306,-0.047325,-0.002409,-0.090404,-0.008617,0.063234,0.068227,0.056874,0.023407,0.096156,0.014187,0.159851,0.178613,0.03685,-0.116844,-0.075803,0.026198,-0.079028,0.006831,-0.152437,0.104843,0.270682,-0.006635,-0.091633,-0.071939,-0.175602,-0.138263,-0.073485,-0.093405,-0.052108,-0.005789,0.044679,-0.001546,0.034146,0.037597,-0.050455,-0.100436,-0.084594,0.00268,0.188891,0.246362,-0.076938,-0.069859,-0.004303,0.060464,0.021502,-0.059582,-0.047362,-0.140473,-0.079187,-0.047769,0.119676,0.053651,0,0,1,1,0,0,0,0,0,0,0,1,1,1
-0.084183,-0.129782,-0.195234,-0.124294,-0.021362,-0.070877,0.095374,-0.11933,-0.035861,-0.090628,-0.134259,-0.163965,-0.071448,-0.154969,-0.089646,-0.153671,-0.024716,-0.058509,-0.117587,-0.092466,-0.020672,-0.183343,-0.038677,-0.080857,0.016591,0.032624,-0.044381,0.056283,0.215912,-0.009885,-0.040062,0.047448,0.133014,0.078091,0.140545,0.104152,0.08444,0.034808,-0.347948,-0.075437,-0.002915,0.166564,0.013842,-0.05401,0.067707,-0.02004,0.017156,-0.015676,0.188498,0.197605,0.184091,0.06474,0.111297,0.003769,-0.067863,-0.14089,0.151376,0.152912,0.025783,-0.077629,-0.069434,-0.075432,-0.012311,-0.028134,-0.031573,-0.034333,-0.08438,-0.086383,0.011896,0.107775,0.117082,0.135734,-0.038174,-0.038571,-0.006061,0.022841,0.010958,-0.039594,-0.142225,0.055038,0.061142,0.057109,-0.094843,0.035628,-0.103562,-0.09595,0.010506,0.017798,0.016646,0.062221,0.06196,-0.106066,-0.112859,-0.093916,0.010634,0.065892,0.058412,0.05853,-0.096184,-0.001613,-0.102196,-0.075118,0.09482,0,0,1,1,1,1,0,0,0,0,0,1,1,1
-0.010201,-0.221527,-0.029353,-0.075494,0.01711,-0.144649,0.065832,-0.130287,-0.003523,0.01317,-0.071803,-0.124668,-0.001573,-0.14431,-0.084791,-0.175448,-0.025142,-0.10291,0.023487,0.01597,-0.020847,-0.00301,-0.071441,-0.113365,0.003671,0.048412,0.092867,0.08465,0.127997,0.120046,0.157515,0.196849,0.0505,0.020571,0.031099,0.044992,0.094229,0.076558,0.084602,-0.02925,-0.071645,0.064237,0.102743,0.084211,0.082424,0.075001,0.083225,0.061845,0.094876,0.027532,0.162853,0.134073,-0.03754,0.084075,0.026574,0.055424,0.051315,-0.060261,-0.012641,-0.044496,-0.02729,-0.029191,-0.008589,-0.094634,0.102043,-0.104407,0.075206,0.131542,-0.08578,-0.112787,-0.143129,-0.181105,-0.416267,-0.251544,-0.06425,-0.180931,0.02888,0.044543,-0.004537,-0.044552,-0.05668,-0.077306,0.061194,0.200774,-0.053527,-0.053372,0.024466,0.086692,0.087158,0.04375,0.035436,-0.061365,-0.06173,-0.059825,-0.052874,-0.034578,-0.05992,-0.05985,0.098491,-0.069357,-0.023532,-0.037796,0.047525,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0.005015,-0.089214,-0.095268,-0.173105,-0.000218,-0.033958,0.121411,0.146446,0.107407,0.052877,-0.017354,-0.089061,-0.055673,-0.04553,0.005448,0.006998,0.145926,0.061239,0.049082,0.02909,-0.09375,-0.127873,-0.115418,-0.159379,-0.04542,-0.054816,0.149537,-0.018962,-0.048568,0.133623,0.121487,-0.015524,-0.061516,0.122199,0.070893,-0.045789,-0.157212,0.003124,-0.186408,0.358436,-0.207769,-0.237005,-0.031267,0.055488,-0.255573,-0.152404,-0.200854,-0.018608,0.103035,0.084722,0.037577,-0.054346,0.00775,0.133724,-0.055591,-0.0588,0.151446,0.210628,-0.055308,-0.025397,-0.0502,0.026061,0.132844,-0.036206,0.070146,0.005915,0.059529,-0.021159,0.018511,-0.060549,-0.058038,-0.078738,-0.046319,0.022672,0.029522,-0.076194,-0.093422,0.114066,0.10791,-0.048565,-0.071304,-0.081749,0.010405,-0.042527,0.06243,0.062755,0.055691,-0.026065,-0.04886,0.077951,0.071989,-0.069308,-0.012889,-0.012464,-0.030454,0.026591,-0.069407,-0.069438,-0.033164,0.045727,-0.077034,0.001623,0.119781,0,0,1,1,0,0,0,0,0,0,0,1,1,1
-0.031776,-0.090075,0.12043,0.093504,0.005781,-0.203254,-0.058835,0.082861,-0.024537,0.043531,0.054583,0.128828,-0.027281,-0.101313,-0.005165,0.021563,0.027057,0.098944,-0.015035,-0.1278,-0.115063,-0.034619,0.073191,0.043538,-0.03696,0.128058,0.115148,0.07504,-0.131117,0.018279,0.130715,-0.082172,0.037386,0.063362,0.006474,-0.094969,0.027833,0.004748,0.070631,-0.052515,-0.077592,0.055104,0.060279,-0.185101,0.17153,0.078462,0.10241,-0.069816,-0.020491,0.052446,0.000618,-0.088731,-0.091032,-0.067905,-0.067534,-0.182769,0.041739,0.112358,-0.246833,0.083786,-0.051028,-0.05226,-0.026046,0.051087,0.08516,0.022202,0.059639,0.002821,-0.166693,-0.195131,0.246186,-0.107911,0.078316,0.016967,-0.027004,0.106482,0.140918,0.039453,-0.088092,0.218524,0.244141,-0.036182,-0.060074,-0.10199,-0.042466,-0.048122,-0.025337,-0.098362,-0.067467,-0.053493,-0.052802,-0.125912,0.067143,-0.136811,0.114005,-0.031874,0.182187,0.195922,-0.05908,-0.055213,-0.078782,0.004231,-0.001556,0,0,0,0,1,1,1,1,1,0,0,1,1,0
0.037096,-0.005933,0.01232,-0.060493,0.047239,0.053575,-0.041534,-0.024796,-0.031835,0.001945,-0.028348,0.092603,-0.098058,-0.085044,-0.063446,-0.098746,-0.211084,0.106387,0.282346,0.010794,-0.061353,0.009833,-0.021589,-0.083354,-0.03488,-0.049495,-0.101278,-0.092766,-0.00941,-0.046732,-0.106795,-0.098,-0.079772,-0.175169,-0.216755,-0.088388,-0.171058,-0.037696,-0.179964,0.152211,-0.125865,0.282728,-0.19099,0.048727,-0.242702,-0.046991,-0.233885,0.014311,0.013379,0.07997,0.072361,0.053876,0.079762,0.019561,0.05716,0.124452,-0.002401,0.11747,-0.047552,-0.030644,0.019938,0.061872,-0.080498,-0.08757,0.106749,0.264482,-0.048948,0.058296,0.062426,0.09161,-0.133849,0.014032,-0.029191,-0.097272,-0.02657,-0.065664,0.111157,0.204042,0.164481,0.007184,0.0208,-0.011884,-0.015537,-0.02808,0.003724,-0.018681,0.017013,-0.047479,-0.027034,-0.038067,-0.045489,0.022367,-0.043217,0.037869,0.025938,-0.033506,-0.021318,-0.02238,-0.006227,-0.050909,-0.034158,0.023749,0.124722,0,1,1,0,0,0,0,1,1,0,0,1,1,0
0.059368,0.024782,0.038714,0.07186,0.055651,0.118709,0.119909,0.071879,-0.04284,-0.079879,-0.098491,-0.03292,0.021691,-0.001358,0.027418,-0.011962,-0.343179,-0.065924,0.03762,-0.058237,-0.05552,-0.105818,-0.002327,0.001668,0.053931,-0.032611,-0.09089,-0.118003,-0.009827,-0.062132,-0.06086,-0.056219,0.07838,0.017766,0.192529,0.058799,0.082829,0.03644,0.039595,0.059459,-0.022752,0.015519,0.037099,-0.12493,-0.311588,-0.037129,-0.032686,-0.195065,0.04845,0.076342,0.039263,0.040611,-0.024985,-0.089564,-0.108253,-0.10707,0.008221,0.103581,-0.035417,-0.029914,0.043129,0.06096,0.044374,0.020692,-0.00632,-0.092835,-0.071087,0.036845,0.050249,0.114513,0.0735,0.173242,-0.025095,0.062055,0.085734,-0.132094,-0.074719,-0.047343,0.036707,-0.061319,0.178138,-0.068315,0.053003,-0.11086,-0.084361,-0.024456,-0.030324,0.020136,-0.002386,0.056077,-0.103446,-0.088636,-0.085047,-0.09238,-0.029048,-0.041246,-0.084348,-0.066297,0.222709,0.099039,0.045857,0.437899,-0.022811,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.141531,-0.038097,-0.091459,-0.026388,-0.121294,-0.04807,-0.148872,-0.095471,-0.142878,-0.138314,-0.124343,-0.130011,-0.19012,-0.075109,-0.143695,-0.127375,-0.125489,-0.14926,0.052455,0.016287,-0.046424,0.021203,-0.066184,-0.138027,-0.150965,-0.148594,-0.098704,-0.117772,-0.107508,-0.079766,0.088011,-0.012271,0.208174,0.154901,0.105956,0.061726,0.03014,0.001044,-0.05803,-0.067465,-0.039129,0.023587,0.074149,0.032197,0.096781,0.10891,0.154826,-0.046411,0.069008,0.023023,0.015668,0.009012,0.063223,-0.054128,-0.028263,-0.024948,-0.034986,-0.042036,-0.137767,0.206133,0.148972,0.201719,0.160364,0.054008,-0.097722,-0.061014,0.118003,0.159224,-0.150311,-0.114705,-0.072432,-0.005809,-0.17061,-0.104413,-0.109564,0.114465,0.18126,0.132471,0.160042,-0.012835,-0.034766,-0.058616,-0.044496,0.00163,-0.030702,-0.029655,0.127709,-0.024313,-0.02,-0.060986,-0.023872,0.088328,-0.01284,-0.009386,-0.034395,0.040738,-0.041993,-0.004236,-0.026887,-0.052848,0.044314,-0.011435,0.09426,1,1,0,0,0,0,0,0,1,1,1,0,0,0
-0.284518,-0.001401,0.122419,-0.001941,-0.131636,-0.047062,0.017094,-0.021381,-0.058836,0.27341,0.17393,0.137749,0.023272,-0.039747,-0.078967,-0.057306,0.023713,0.122106,-0.079454,-0.124405,-0.014624,-0.03205,0.14753,0.09169,0.01312,-0.060063,-0.041488,0.005275,0.095641,0.098246,-0.011214,0.10951,-0.071221,0.064875,-0.071044,0.05622,-0.032806,0.093764,-0.010566,0.202151,0.136224,-0.246623,0.019148,0.043461,-0.152211,0.095374,-0.086066,0.032491,0.005714,0.046797,0.039688,-0.00077,0.029058,0.069692,0.124199,0.064962,-0.013507,0.035583,0.014246,-0.004722,0.037905,0.034864,0.028457,0.056302,-0.02894,0.014464,-0.077114,-0.042081,0.01935,0.04482,0.046245,0.082531,0.006634,-0.1338,-0.275548,-0.249824,-0.185333,-0.130617,-0.138286,0.11322,0.230428,-0.074988,-0.029212,-0.08577,-0.050087,-0.039841,-0.049924,-0.054173,-0.054527,-0.051171,-0.069836,-0.016202,-0.049359,-0.042515,0.097271,-0.053817,0.155412,0.121423,-0.050145,-0.053694,-0.008821,-0.033465,0.049016,0,1,1,0,0,0,0,1,1,0,0,1,1,0
-0.196982,-0.023212,-0.117377,0.114468,0.069896,-0.018066,-0.07855,-0.04401,-0.06092,-0.056777,-0.014315,0.002634,0.054465,-0.054029,-0.043082,0.176696,-0.134028,-0.051047,-0.070487,-0.035528,0.139364,0.093508,0.013387,0.128814,0.144922,0.08743,0.044817,0.09151,-0.056663,0.062751,-0.149153,0.014078,-0.205157,-0.019018,0.030908,0.035991,-0.005341,-0.163545,-0.094941,-0.127673,-0.022703,-0.013101,-0.160835,0.027148,-0.07556,-0.135462,-0.130423,0.050279,0.014191,0.093254,0.025522,0.201058,0.29483,-0.063945,0.336544,0.039667,0.099694,0.036958,0.002074,-0.087631,-0.005521,0.129419,0.119879,-0.026762,-0.15263,0.035778,-0.015245,-0.06193,0.06477,-0.054596,0.012629,0.072152,0.042671,-0.044044,-0.126462,-0.076597,-0.067798,-0.166871,-0.097188,-0.115582,0.041949,0.105666,0.060224,0.061351,0.013566,0.03466,-0.156117,-0.127398,-0.014374,0.047134,0.109733,0.131917,0.025581,0.018531,-0.025209,-0.123,0.027287,-0.027196,-0.081825,-0.053436,-0.008185,-0.104885,0.06737,0,1,1,0,0,0,0,0,1,1,0,1,1,0
-0.012496,-0.037076,-0.054226,-0.044575,0.144837,0.066139,0.104889,-0.012929,-0.140466,0.056063,-0.148616,0.075156,0.042974,-0.020687,0.062127,0.017015,0.082196,-0.037702,-0.052298,-0.150714,-0.173742,-0.129176,-0.031564,-0.022562,-0.036629,0.000608,0.133767,0.173515,-0.005862,0.176747,0.000642,-0.016431,-0.105937,-0.015016,0.139957,0.175689,0.009299,-0.10779,-0.072812,-0.041251,0.150392,0.067769,-0.041946,0.072594,0.037752,0.012183,-0.003185,0.003323,-0.063782,-0.162604,-0.068536,-0.139692,-0.159769,0.166628,0.082815,-0.032213,0.095719,-0.029515,-0.056772,-0.010792,0.036792,0.13431,-0.0504,-0.086902,-0.037676,0.002887,0.012775,0.104342,0.086032,0.029535,-0.030079,0.128378,0.051005,0.083261,0.005346,-0.097694,0.119855,0.102512,-0.118232,0.167806,0.049075,0.228503,-0.004358,-0.024091,-0.043866,-0.18657,-0.145791,-0.207298,-0.152198,-0.013452,0.138248,0.069406,0.16879,0.019984,-0.029362,-0.17122,0.009228,0.158284,-0.104352,-0.021194,0.142481,0.122896,-0.05677,0,1,1,1,0,0,0,1,1,0,0,1,1,0
0.143196,0.060988,0.206746,0.120927,-0.000355,0.039665,-0.014656,0.069603,-0.027565,0.063592,-0.027003,0.160114,0.142753,-0.151928,0.033573,-0.042523,0.182268,-0.027922,0.210592,0.053254,0.023316,-0.162775,-0.19555,-0.219616,-0.283668,-0.296212,-0.161919,-0.093502,-0.100981,-0.055375,-0.1103,-0.060764,-0.087582,0.006095,0.054,-0.117018,-0.014122,-0.027562,0.080399,-0.063302,-0.036617,-0.049725,-0.049924,0.078133,0.159664,0.151227,0.119015,-0.138138,0.011925,-0.062212,0.044416,0.072379,-0.01018,0.072461,0.069007,-0.091874,-0.050525,-0.035997,-0.115326,-0.021443,0.032982,-0.223163,-0.176134,-0.145956,0.081095,0.037159,0.033198,0.144984,-0.061765,-0.030378,0.080166,-0.020605,-0.011572,0.071857,0.129003,0.085236,0.066179,0.120759,0.126925,0.002373,-0.019422,-0.014802,-0.00581,-0.047367,-0.000618,-0.002764,-0.01296,-0.030055,-0.017838,-0.021173,-0.016322,0.011704,-0.004794,0.013396,-0.019154,-0.019397,-0.008131,-0.010101,-0.008002,-0.035013,-0.020731,0.017921,0.112347,0,1,1,0,1,1,1,1,1,1,0,1,1,0
-0.187627,-0.127604,0.133619,0.129661,0.116136,0.076136,0.103816,-0.047457,-0.11781,-0.129831,-0.061658,0.009092,0.111801,0.021564,0.096069,-0.002717,0.050629,-0.156269,-0.23087,-0.201146,-0.164825,-0.14932,-0.071193,0.011091,0.053064,-0.070658,-0.010277,-0.092974,0.018795,-0.026884,-0.115049,-0.160404,-0.078097,0.008005,0.165021,0.185852,0.13958,-0.041517,0.013231,0.085306,0.064262,0.127229,0.008998,-0.099727,-0.062959,-0.073815,-0.048901,-0.098816,0.198517,0.122895,0.001698,-0.04474,-0.024161,0.093635,-0.135264,-0.117953,0.238469,0.105751,-0.132307,0.015443,-0.023644,0.000756,0.11666,-0.025664,-0.074465,0.012449,-0.029652,-0.126123,-0.013593,-0.068371,-0.100369,-0.084875,0.150665,0.081667,0.064267,0.108907,0.086482,0.071646,0.070993,0.193716,-0.076261,-0.051435,0.07019,-0.070699,-0.06579,0.018627,0.106856,-0.105689,0.051141,-0.018307,-0.008448,0.044302,-0.092294,0.065355,-0.105731,-0.026834,0.004003,-0.018473,-0.001722,0.043017,-0.077721,-0.089604,0.093504,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.063274,0.01478,-0.007032,0.024021,0.017977,-0.148616,-0.044403,0.224001,-0.003759,0.038543,-0.004152,0.208529,0.077964,0.127983,0.050252,0.029818,-0.021859,0.046122,0.032706,-0.005441,0.041217,0.095682,0.160647,0.101261,0.087616,-0.090264,0.074557,0.120289,-0.048039,0.024484,0.019795,0.034273,0.172319,0.195503,0.231459,-0.136038,-0.100734,-0.071907,0.038877,0.034364,-0.222164,-0.050125,-0.277687,-0.004978,0.073034,-0.014966,-0.013981,0.105244,-0.083917,-0.055771,-0.143447,-0.09313,-0.165232,0.009308,-0.061139,-0.108481,-0.056173,0.006793,-0.049805,-0.013638,0.052423,0.041779,0.05333,-0.114214,0.034039,-0.06504,0.006676,0.135288,0.03832,0.021188,-0.06068,0.02703,0.0386,-0.008238,0.132332,0.01364,-0.00726,0.089799,-0.053782,-0.009056,-0.050422,-0.0668,-0.009556,-0.063102,-0.008768,-0.03813,-0.035968,0.282859,-0.028227,0.294593,0.282909,-0.032703,-0.054814,-0.041825,-0.048897,-0.045594,-0.049235,-0.047275,-0.04137,-0.060122,-0.054508,-0.019937,-0.028224,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.418413,0.137163,0.112656,0.019116,0.018656,0.03058,-0.187419,0.063281,0.030944,-0.005021,0.218613,-0.00445,0.017325,0.116466,0.00062,0.144323,0.030839,-0.001961,0.084021,-0.079017,0.077482,0.060021,-0.012221,-0.090255,0.005015,-0.011161,-0.038065,-0.090805,-0.029669,-0.110924,0.017079,-0.034577,0.062856,0.030681,0.017997,-0.126099,-0.046815,-0.041311,-0.058912,-0.084584,-0.039359,-0.00629,-0.028148,0.042339,0.027102,0.026589,0.044775,0.178448,-0.21432,-0.183696,-0.219817,-0.142971,-0.140675,0.011229,-0.084388,0.044469,-0.080945,-0.079057,0.068243,0.083084,0.089953,0.046159,0.127452,0.107623,-0.153567,0.039125,-0.30797,-0.015167,-0.017808,0.048833,0.083614,0.047781,-0.072286,0.013036,-0.042399,0.04409,0.055997,0.144837,0.252928,-0.049239,0.023414,0.049864,-0.012258,-0.025022,-0.048951,-0.00687,0.112463,-0.043827,-0.041684,-0.059531,-0.059064,-0.002176,-0.067391,0.008585,-0.018205,0.04105,-0.070895,-0.055837,-0.021196,0.053149,-0.037513,0.011315,0.12853,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.277029,0.00835,-0.319598,0.014743,0.027348,0.040203,0.043172,0.159468,-0.066642,0.020796,-0.152263,-0.053624,0.021974,0.103392,0.044044,0.050997,-0.020754,-0.026712,-0.031739,-0.034505,0.044175,-0.090773,-0.065206,-0.010974,-0.017901,0.173574,0.045235,0.036531,-0.02734,0.067704,0.066311,0.064732,0.068495,0.022191,0.206571,-0.227631,-0.037857,-0.064237,-0.037578,0.081979,0.083838,0.034518,0.064549,0.046821,-0.024155,0.027477,0.110079,0.163219,0.065923,-0.090043,-0.097114,-0.054678,0.024373,0.206966,-0.007838,0.127894,-0.018467,-0.10408,0.005345,0.009827,-0.001597,-0.080871,-0.042949,-0.01169,-0.016743,0.005129,0.007976,-0.035293,-0.05869,-0.021736,-0.160721,-0.103255,0.001824,0.13218,0.074052,0.14642,0.039515,0.087905,0.061274,-0.039727,-0.002306,0.024202,-0.057558,0.071336,-0.024535,-0.042431,-0.051204,-0.060802,-0.061664,-0.076402,-0.074535,-0.056543,0.052955,-0.054059,0.180099,-0.052008,0.170824,0.186231,-0.036731,0.368361,-0.061754,-0.031519,-0.150186,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.007257,0.014046,0.005124,-0.037938,-0.014895,-0.063172,-0.048347,0.008556,-0.0329,0.002036,-0.038579,-0.038663,-0.028611,0.009461,-0.0378,-0.044452,-0.004887,-0.029493,-0.040129,-0.027116,-0.014579,-0.06117,-0.051293,-0.021605,-0.038473,-0.077785,-0.074479,-0.068887,-0.010597,-0.088447,-0.060498,-0.110129,-0.05207,-0.036535,-0.036745,-0.035888,-0.009841,-0.031647,-0.070476,-0.126545,-0.078701,-0.000689,-0.038041,-0.088835,-0.065134,-0.081689,-0.085706,0.027321,0.224159,0.275684,0.208575,0.253194,0.212934,-0.143886,0.017911,-0.051994,0.210133,0.208923,-0.002285,-0.006985,-0.045336,-0.008557,-0.0751,-0.012117,-0.062149,0.045887,-0.032316,0.041874,-0.023037,-0.027932,-0.021437,-0.017021,-0.084112,-0.114838,-0.138113,-0.052244,-0.068583,-0.062331,-0.080189,-0.109211,-0.144786,-0.080483,0.052938,0.081614,0.148184,0.029652,-0.143318,-0.136838,0.312071,0.312352,0.169972,-0.006146,-0.107632,0.076871,-0.006864,-0.133729,0.029413,-0.066898,-0.052203,0.055875,-0.032783,-0.137408,-0.011891,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.12838,0.0876,0.117493,0.043212,0.136479,-0.043212,0.063555,0.007833,0.139493,-0.04103,0.085438,-0.097947,0.027264,-0.078195,0.080784,0.089532,-0.034782,0.010802,-0.066983,-0.032851,-0.005241,0.102031,0.04106,-0.072605,0.00662,-0.172659,-0.098454,0.046692,-0.040624,0.007614,-0.114112,-0.085939,-0.050174,0.024169,-0.076588,-0.149294,-0.030657,-0.052733,-0.16409,0.366413,-0.045692,-0.216017,-0.093975,-0.048183,-0.143249,-0.009155,-0.198005,-0.074316,-0.022272,0.005274,0.037218,0.01332,-0.015314,-0.064432,-0.137228,-0.063838,0.015586,0.106787,0.051228,0.107846,0.15435,0.133067,-0.043091,0.197865,-0.249014,0.018085,-0.109603,-0.015871,0.106621,0.133371,0.27016,0.1078,-0.14174,-0.035339,-0.142361,-0.084519,-0.14,-0.095576,0.088026,-0.017891,-0.040851,-0.007698,0.128469,-0.057118,-0.023986,-0.022224,-0.030979,-0.036083,-0.030887,-0.005269,-0.00721,0.012832,-0.016107,-0.003937,-0.039184,-0.036334,-0.040317,-0.004439,0.069568,-0.054158,-0.044258,0.001157,0.119784,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.029076,-0.031414,-0.015679,-0.034227,-0.075471,0.055895,0.002217,0.055184,-0.074222,-0.069742,-0.111157,0.011613,-0.060649,-0.047656,-0.086524,-0.028414,0.069632,-0.004064,0.089591,-0.011245,-0.016736,0.007597,-0.000363,-0.029691,-0.011561,-0.067037,-0.107211,-0.141716,-0.06484,-0.131339,-0.000749,-0.180504,0.04583,0.025333,0.026795,-0.044042,-0.046903,-0.066533,-0.02918,-0.085301,-0.067979,-0.024997,-0.038276,0.027307,0.088873,0.061881,0.051906,-0.152081,-0.099342,0.065682,0.202658,0.187242,0.179449,-0.273994,0.242069,0.139388,-0.092281,-0.056335,0.004831,-0.082151,0.005736,-0.078088,-0.133145,-0.033142,0.05997,0.152099,-0.022744,0.039831,0.102418,-0.035709,0.054301,0.062456,-0.10284,-0.000752,0.03561,-0.130256,0.063289,-0.016916,0.059979,-0.223649,-0.196309,0.009285,0.076816,0.020649,0.198826,0.224695,0.067573,0.062241,0.120903,0.077558,0.083169,0.053717,-0.192978,0.074284,0.047788,0.048834,-0.202434,-0.192252,0.016377,0.099373,0.060587,0.047656,-0.098159,0,0,0,0,1,1,1,1,1,0,0,1,1,0
